id,identificacao,ementa,indexacao,tipoDocumento,dataApresentacaoDocumento,urlDocumento
8524846,PL 1108/2021,"Altera a Lei nº 8.080, de 19 de setembro de 1990 (Lei Orgânica da Saúde), para determinar a realização de campanhas permanentes sobre os riscos da automedicação."," ALTERAÇÃO ,  LEI FEDERAL ,  CAMPANHA ,  CARATER PERMANENTE ,  CONSCIENTIZAÇÃO ,  RISCOS ,  MEDICAMENTOS ,  COMPETENCIA ,  GESTOR ,  SISTEMA UNICO DE SAUDE (SUS) .",Projeto de Lei Ordinária,2023-08-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9440967
8524838,PL 4153/2023,"Altera a Lei nº 8.742, de 7 de dezembro de 1993 (Lei Orgânica da Assistência Social), para prever a criação de programas de amparo às pessoas idosas, às pessoas com deficiência e às pessoas com doenças crônicas que necessitam de cuidados de longa duração."," ALTERAÇÃO ,  LEI FEDERAL ,  LEI ORGANICA DA ASSISTENCIA SOCIAL (LOAS) ,  CRIAÇÃO ,  PROGRAMA ,  APOIO ,  PESSOA COM DEFICIENCIA ,  PESSOA IDOSA ,  PORTADOR ,  DOENÇA CRONICA ,  NECESSIDADE ,  ASSISTENCIA ,  LONGO PRAZO .",Projeto de Lei Ordinária,2023-08-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9440962
8524830,PL 4154/2023,"Altera o Decreto-Lei nº 167, de 14 de fevereiro de 1967, que dispõe sobre títulos de crédito rural, para instituir a nulidade do aval dado em cédula de crédito rural."," ALTERAÇÃO ,  LEI FEDERAL ,  NULIDADE ,  AVAL ,  CEDULA DE CREDITO RURAL ,  RESSALVA ,  EMISSÃO ,  PESSOA FISICA ,  PARTICIPAÇÃO ,  EMPRESA ,  PESSOA JURIDICA .",Projeto de Lei Ordinária,2023-08-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9440957
8525458,PL 4164/2023,"Acrescenta parágrafo único ao art. 4º da Lei nº 13.989, de 15 de abril de 2020, a fim de vedar a realização de qualquer procedimento de natureza abortiva na modalidade “telemedicina”."," ALTERAÇÃO ,  LEI FEDERAL ,  PROIBIÇÃO ,  REALIZAÇÃO ,  ATENDIMENTO ,  TELEMEDICINA ,  PRESCRIÇÃO ,  ORIENTAÇÃO ,  PROCEDIMENTO ,  ABORTO .",Projeto de Lei Ordinária,2023-08-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9441593
8525283,PL 4161/2023,"Altera a Lei nº 13.465, de 11 de julho de 2017, que dispõe sobre a regularização fundiária rural e urbana, sobre a liquidação de créditos concedidos aos assentados da reforma agrária e sobre a regularização fundiária no âmbito da Amazônia Legal; institui mecanismos para aprimorar a eficiência dos procedimentos de alienação de imóveis da União e dá outras providências, para dispor sobre o teto de financiamento com recursos do Fundo de Terras e da Reforma Agrária."," ALTERAÇÃO ,  LEI FEDERAL ,  REGULARIZAÇÃO ,  POLITICA FUNDIARIA ,  AUMENTO ,  CONCESSÃO ,  CREDITOS ,  FINANCIAMENTO ,  AQUISIÇÃO ,  IMOVEL RURAL ,  UTILIZAÇÃO ,  RECURSOS FINANCEIROS ,  Fundo de Terras e da Reforma Agrária ,  DEFINIÇÃO ,  COMPETENCIA ,  CONSELHO MONETARIO NACIONAL (CMN) ,  FIXAÇÃO ,  LIMITAÇÃO ,  VALORES .",Projeto de Lei Ordinária,2023-08-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9441468
8525545,MPV 1184/2023,Dispõe sobre a tributação de aplicações em fundos de investimento no País.," ALTERAÇÃO ,  LEI FEDERAL ,  ISENÇÃO ,  IMPOSTO DE RENDA ,  EXCLUSÃO ,  FUNDO DE INVESTIMENTO ,  AGROINDUSTRIA ,  REQUISITOS ,  FIXAÇÃO ,  QUANTIDADE ,  COTA ,  FUNDOS DE INVESTIMENTO IMOBILIARIO . PERIODO ,  INCIDENCIA ,  AMORTIZAÇÃO ,  ALIENAÇÃO ,  COTA ,  DISTRIBUIÇÃO ,  RENDIMENTO ,  IMPOSTO DE RENDA ,  RETENÇÃO NA FONTE ,  APLICAÇÃO FINANCEIRA ,  FUNDO DE INVESTIMENTO ,  EXCLUSIVIDADE ,  EQUIPARAÇÃO ,  MERCADO ABERTO ,  FIXAÇÃO ,  ALIQUOTA ,  DIFERENÇA ,  CURTO PRAZO ,  POSSIBILIDADE ,  DESCONTO ,  PAGAMENTO ANTECIPADO ,  REGIME TRIBUTARIO ,  FUNDOS DE PARTICIPAÇÃO ,  AÇÕES ,  INDICE ,  MERCADO ,  FUSÃO ,  CISÃO ,  INCORPORAÇÃO ,  TRANSFORMAÇÃO ,  RESPONSABILIDADE ,  RETENÇÃO ,  RECOLHIMENTO .",Medida Provisória,2023-08-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9441678
8525212,PL 4159/2023,"Altera dispositivos da Lei nº 12.852, de 5 de agosto de 2013, que institui o Estatuto da Juventude, para dispor sobre o direito do jovem ao voluntariado."," ALTERAÇÃO ,  LEI FEDERAL ,  ESTATUTO ,  JUVENTUDE ,  DIREITO ,  TRABALHO ,  VOLUNTARIO ,  PROVIDENCIA ,  POLITICAS PUBLICAS .",Projeto de Lei Ordinária,2023-08-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9441363
8524864,PRS 88/2023,Institui a Frente Parlamentar Mista em favor das Olimpíadas Científicas e do Conhecimento.," CRIAÇÃO ,  RESOLUÇÃO ,  SENADO ,  FRENTE PARLAMENTAR ,  DEPUTADO FEDERAL ,  SENADOR ,  OBJETIVO ,  DIVULGAÇÃO ,  INCENTIVO ,  VALORIZAÇÃO ,  EVENTO ,  COMPETIÇÃO ,  CIENCIA E TECNOLOGIA ,  CONHECIMENTO ,  PESQUISA CIENTIFICA .",Projeto de Resolução,2023-08-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9440977
8525359,PL 4162/2023,"Prevê a divulgação, por meio de cartazes preferivelmente afixados nos banheiros de uso coletivo dos estabelecimentos comerciais que especifica, de informações úteis para o combate à violência contra a mulher."," CRIAÇÃO ,  LEI FEDERAL ,  OBRIGATORIEDADE ,  ESTABELECIMENTO COMERCIAL ,  ALIMENTAÇÃO ,  DIVERSÃO PUBLICA ,  DIVULGAÇÃO ,  INFORMAÇÕES ,  CARTAZ ,  COMBATE ,  VIOLENCIA ,  MULHER ,  PENALIDADE ,  DESCUMPRIMENTO ,  ADVERTENCIA ,  MULTA .",Projeto de Lei Ordinária,2023-08-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9441484
8526137,PL 4182/2023,"Altera as leis 9.610 e 9.612, de 19 de fevereiro de 1998, para dispor sobre a execução de obras protegidas e a veiculação de publicidade pelas prestadoras de serviços de radiodifusão comunitárias nos termos que especifica."," ALTERAÇÃO ,  LEI FEDERAL ,  RESSALVA ,  DIREITO AUTORAL ,  INTERPRETE ,  CANTOR ,  COMPOSITOR ,  TRANSMISSÃO ,  MUSICA ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  AUTORIZAÇÃO ,  PUBLICIDADE ,  PATROCINIO ,  LIMITAÇÃO ,  TEMPO .",Projeto de Lei Ordinária,2023-08-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9442300
8526076,PL 4174/2023,"Concede o título de Capital Nacional da Farinha de Mandioca ao Município de Cruzeiro do Sul, no Estado do Acre."," CRIAÇÃO ,  LEI FEDERAL ,  CONCESSÃO ,  MUNICIPIO ,  CRUZEIRO DO SUL (AC) ,  TITULO ,  CAPITAL NACIONAL ,  FARINHA DE MANDIOCA .",Projeto de Lei Ordinária,2023-08-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9442245
8525607,PL 4167/2023,"Acrescenta parágrafo único ao art. 26-G da Lei nº 8.080 de 19 de setembro de 1990, a fim de vedar a realização de qualquer procedimento de natureza abortiva na modalidade telessaúde."," ALTERAÇÃO ,  LEI FEDERAL ,  PROIBIÇÃO ,  REALIZAÇÃO ,  ATENDIMENTO ,  TELEMEDICINA ,  PRESCRIÇÃO ,  ORIENTAÇÃO ,  PROCEDIMENTO ,  ABORTO .",Projeto de Lei Ordinária,2023-08-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9441714
8526209,PL 4187/2023,"Acresce § 3º ao art. 10 da Medida Provisória nº 2.200-2, de 24 de agosto de 2001, para equiparar a assinatura eletrônica com certificado digital no âmbito da Infra-Estrutura de Chaves Públicas Brasileira (ICP-Brasil) ao reconhecimento de firma."," ALTERAÇÃO ,  LEI FEDERAL ,  ASSINATURA ELETRONICA ,  CERTIFICADO ,  ASSINATURA DIGITAL ,  AMBITO ,  INFRA-ESTRUTURA DE CHAVES PUBLICAS DO BRASIL (ICP-BRASIL) ,  EQUIPARAÇÃO ,  RECONHECIMENTO DE FIRMA .",Projeto de Lei Ordinária,2023-08-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9442359
8526405,PL 4199/2023,"Altera a Lei nº 9.433, de 8 de janeiro de 1997, que institui a Política Nacional de Recursos Hídricos, para estabelecer prioridade de outorga a usuários que implementem planos de redução de perdas de água, monitorem e reportem seus resultados."," ALTERAÇÃO ,  LEI FEDERAL ,  PRIORIDADE ,  OUTORGA ,  UTILIZAÇÃO ,  RECURSOS HIDRICOS ,  USUARIO ,  IMPLEMENTAÇÃO ,  PLANO ,  REDUÇÃO ,  PERDA ,  AGUA ,  DESIGNAÇÃO ,  ACOMPANHAMENTO ,  RESULTADO .",Projeto de Lei Ordinária,2023-08-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9442524
8526218,PL 4188/2023,"Altera a Lei nº 8.080, de 19 de setembro de 1990, para estabelecer gratuidade de passagens aéreas em voos domésticos para passageiros carentes, em tratamento de doenças crônicas."," ALTERAÇÃO ,  LEI FEDERAL ,  LEI ORGANICA ,  SAUDE ,  CRITERIOS ,  OBRIGATORIEDADE ,  EMPRESA ,  CONCESSIONARIA ,  TRANSPORTE AEREO ,  GARANTIA ,  GRATUIDADE ,  RESERVA ,  PASSAGEM AEREA ,  BENEFICIARIO ,  PESSOA FISICA ,  VULNERAVEL ,  BAIXA RENDA ,  OBJETIVO ,  TRATAMENTO ,  DOENÇA GRAVE ,  DOENÇA CRONICA .",Projeto de Lei Ordinária,2023-08-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9442368
8526641,PL 4206/2023,"Altera a Lei nº 11.947, de 16 de junho de 2009, e a Lei nº 8.742, de 7 de dezembro de 1993, para dispor sobre o incentivo à criação de hortas comunitárias suspensas em estabelecimentos de ensino e unidades de atendimento de assistência social."," ALTERAÇÃO ,  LEI FEDERAL ,  LEI ORGANICA DA ASSISTENCIA SOCIAL (LOAS) ,  INCENTIVO ,  ESTABELECIMENTO DE ENSINO ,  EDUCAÇÃO BASICA ,  UNIDADE ,  ATENDIMENTO ,  ASSISTENCIA SOCIAL ,  CULTIVO ,  ALIMENTOS ,  ALIMENTAÇÃO ESCOLAR ,  ESTUDANTE ,  USUARIO ,  SAUDE .",Projeto de Lei Ordinária,2023-08-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9442783
8528593,PDL 281/2023,"Aprova o ato que outorga autorização à Associação Comunitária de Radiodifusão de Paracambi para executar serviço de radiodifusão comunitária no Município de Paracambi, Estado do Rio de Janeiro."," APROVAÇÃO ,  ATO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  PARACAMBI (RJ) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444784
8528229,PDL 311/2019,"Aprova o ato que outorga permissão à Universidade Estadual de Feira de Santana para executar serviço de radiodifusão sonora em frequência modulada no Município de Feira de Santana, Estado da Bahia."," APROVAÇÃO ,  ATO ,  CONCESSÃO ,  ESTABELECIMENTO DE ENSINO ,  EMPRESA DE TELECOMUNICAÇÕES ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO EDUCATIVA ,  MUNICIPIO ,  SANTANA (BA) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444348
8527011,PDL 389/2022,"Aprova o ato que renova a autorização outorgada à Associação Cultural e Comunitária de Simão Dias para executar serviço de radiodifusão comunitária no Município de Simão Dias, Estado de Sergipe."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  SIMÃO DIAS (SE) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443118
8527182,PDL 210/2022,"Aprova o ato que outorga autorização ao Centro Integrado de Ações Comunitárias Pela Vida para executar serviço de radiodifusão comunitária no Município de João Pessoa, Estado da Paraíba."," APROVAÇÃO ,  ATO ,  AUTORIZAÇÃO ,  ORGANIZAÇÃO NÃO-GOVERNAMENTAL (ONG) ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  JOÃO PESSOA (PB) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443244
8526866,PDL 453/2022,"Aprova o ato que renova a autorização outorgada à Associação Comunitária Cultura e Cidadania de Jardim para executar serviço de radiodifusão comunitária no Município de Jardim, Estado do Ceará."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  JARDIM (CE) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443019
8526938,PDL 402/2022,"Aprova o ato que outorga autorização à Associação Rural Jaguarense para executar serviço de radiodifusão comunitária no Município de Jaguaré, Estado do Espírito Santo."," APROVAÇÃO ,  ATO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  JAGUARE (ES) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443064
8528108,PDL 971/2021,"Aprova o ato que renova a autorização outorgada à Associação Rádio FM Comunitária Cidade Progresso para executar serviço de radiodifusão comunitária no Município de Pendências, Estado do Rio Grande do Norte."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  PENDENCIAS (RN) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444258
8526906,PDL 418/2022,"Aprova o ato que renova a autorização outorgada à Associação Cultural Comunitária de Pedreiras para executar serviço de radiodifusão comunitária no Município de Pedreiras, Estado do Maranhão."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  PEDREIRAS (MA) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443044
8526946,PDL 377/2022,"Aprova o ato que renova a autorização outorgada à Associação Comunitária da Ponte para o Desenvolvimento Social, Cultural e Artístico para executar serviço de radiodifusão comunitária no Município de Ponte Serrada, Estado de Santa Catarina."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  PONTE SERRADA (SC) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443069
8528129,PDL 885/2021,"Aprova o ato que renova a autorização outorgada à Associação Comunitária Ação e Cidadania para o Desenvolvimento Social, Cultural e Artístico para executar serviço de radiodifusão comunitária no Município de Iaçu, Estado da Bahia."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  IAÇU (BA) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444277
8526874,PDL 298/2022,"Aprova o ato que renova a autorização outorgada à Associação Paroquial Senhor Bom Jesus de Amparo Social e Cristão para executar serviço de radiodifusão comunitária no Município de Irineópolis, Estado de Santa Catarina."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  IRINEOPOLIS (SC) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443024
8527915,PDL 438/2019,"Aprova o ato que outorga autorização à Associação para o Progresso Cultural e Sucesso de São José da Coroa Grande - APCS para executar serviço de radiodifusão comunitária no Município de São José da Coroa Grande, Estado de Pernambuco."," APROVAÇÃO ,  ATO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  SÃO JOSE DA COROA GRANDE (PE) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444093
8528025,PDL 1149/2021,"Aprova o ato que renova a autorização outorgada à Associação Assistencial Rio de Contas para executar serviço de radiodifusão comunitária no Município de Jequié, Estado da Bahia."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  JEQUIE (BA) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444190
8526842,PDL 280/2022,"Aprova o ato que renova a autorização outorgada à Associação Cultural, Comunitária e Radiodifusão de Tijucas - SC, Bairros Joaia, XV de Novembro, Centro, Areias e Praça para executar serviço de radiodifusão comunitária no Município de Tijucas, Estado de Santa Catarina."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  TIJUCAS (SC) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443004
8526898,PDL 427/2022,"Aprova o ato que renova a autorização outorgada à Associação Comunitária Joaquim Mariano da Costa para executar serviço de radiodifusão comunitária no Município de Toritama, Estado de Pernambuco."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  TORITAMA (PE) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443039
8528055,PDL 447/2021,"Aprova o ato que renova a autorização outorgada à Associação de Radiodifusão Comunitária de Sombrio para executar serviço de radiodifusão comunitária no Município de Sombrio, Estado de Santa Catarina."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  SOMBRIO (SC) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444214
8528149,PDL 862/2021,"Aprova o ato que renova a autorização outorgada à Associação Comunitária de Rádio de São João do Piauí para executar serviço de radiodifusão comunitária no Município de São João do Piauí, Estado do Piauí."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  SÃO JOÃO DO PIAUI (PI) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444291
8527931,PDL 243/2021,"Aprova o ato que autoriza a Associação de Comunicação e Desenvolvimento Comunitário de Castelo do Piauí - ACDCC a executar serviço de radiodifusão comunitária no Município de Castelo do Piauí, Estado do Piauí."," APROVAÇÃO ,  ATO ,  CONCESSÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  CASTELO DO PIAUI (PI) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444108
8527142,PDL 152/2022,"Aprova o ato que renova a autorização outorgada à Associação Comunitária de Comunicação Educativa - ACCE para executar serviço de radiodifusão comunitária no Município de Lambari, Estado de Minas Gerais."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  LAMBARI (MG) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443215
8528241,PDL 266/2021,"Aprova o ato que renova a autorização outorgada à Associação Comunitária dos Moradores do Povoado Tabuleiro Grande - Anadia - Alagoas - ASCOMPOTAG para executar serviço de radiodifusão comunitária no Município de Anadia, Estado de Alagoas."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  ANADIA (AL) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444358
8527876,PDL 261/2021,"Aprova o ato que outorga autorização à Associação Rádio Comunitária Barra Velha para executar serviço de radiodifusão comunitária no Município de Barra Velha, Estado de Santa Catarina."," APROVAÇÃO ,  ATO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  BARRA VELHA (SC) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444044
8526890,PDL 299/2022,"Aprova o ato que renova a autorização outorgada à Associação Cultural e Comunitária Amigos de Treze Tílias para executar serviço de radiodifusão comunitária no Município de Treze Tílias, Estado de Santa Catarina."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  TREZE TILIAS (SC) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443034
8528465,PLN 28/2023,Institui o Plano Plurianual da União para o período de 2024 a 2027.," CRIAÇÃO ,  LEI FEDERAL ,  PLANO PLURIANUAL (PPA) ,  PLANO DE INVESTIMENTO ,  UNIÃO FEDERAL ,  EXERCICIO FINANCEIRO ,  PERIODO ,  QUADRIENIO .",Projeto de Lei Ordinária,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444585
8528391,PDL 149/2019,"Aprova o ato que autoriza a Associação Master de Radiodifusão Comunitária de Itanhém, a executar serviço de radiodifusão comunitária no Município de Itanhém, Estado da Bahia."," APROVAÇÃO ,  ATO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  ITANHEM (BA) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444502
8526882,PDL 433/2022,"Aprova o ato que renova a autorização outorgada à Associação Pró Desenvolvimento de Cerro Branco para executar serviço de radiodifusão comunitária no Município de Cerro Branco, Estado do Rio Grande do Sul."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  CERRO BRANCO (RS) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443029
8526858,PDL 296/2022,"Aprova o ato que renova a autorização outorgada à Ação Social São Francisco de Assis para executar serviço de radiodifusão comunitária no Município de Palhoça, Estado de Santa Catarina."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  PALHOÇA (SC) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9443014
8528005,PDL 141/2022,"Aprova o ato que renova a autorização outorgada à Associação Comunitária Cultural Bragadense - ACCB para executar serviço de radiodifusão comunitária no Município de Pato Bragado, Estado do Paraná."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  PATO BRAGADO (PR) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444168
8527972,PDL 638/2021,"Aprova o ato que renova a autorização outorgada à Associação Cultural e Comunitária Luiz Moraes para executar serviço de radiodifusão comunitária no Município de Vicência, Estado de Pernambuco."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  VICENCIA (PE) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444142
8527940,PDL 260/2021,"Aprova o ato que outorga autorização à Associação de Comunicação, Cultura e Desportos de Jaicós para executar serviço de radiodifusão comunitária no Município de Jaicós, Estado do Piauí."," APROVAÇÃO ,  ATO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  JAICOS (PI) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9444116
8526834,PDL 278/2022,"Aprova o ato que renova a autorização outorgada à Associação Cultural e Comunitária de Celso Ramos para executar serviço de radiodifusão comunitária no Município de Celso Ramos, Estado de Santa Catarina."," APROVAÇÃO ,  ATO ,  RENOVAÇÃO ,  AUTORIZAÇÃO ,  ASSOCIAÇÃO CIVIL  ,  EXECUÇÃO ,  SERVIÇO ,  RADIODIFUSÃO COMUNITARIA ,  MUNICIPIO ,  CELSO RAMOS (SC) .",Projeto de Decreto Legislativo,2023-08-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9442999
